,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,force
93,-0.09183860334352702,0.36555365645259935,-0.3255707483843017,-0.08020019531090723,-0.3568115234352701,0.3511962890621814,-0.0172160602928,-0.0161966792888,-0.0022272615988000004,-0.00019109181102294921,5.1839610778808595e-05,0.0005862289548095703,1
94,-0.09125869857288481,0.3647295812487258,-0.3258149188124363,-0.06994628906218144,-0.35717773437308864,0.3464355468756371,-0.017673879851,-0.017570137963000002,-0.0020441337756,-0.00019109181102294921,5.1839610778808595e-05,0.0005862289548095703,1
95,-0.09226590160040775,0.36213527041794086,-0.3228238310346585,-0.06689453124872578,-0.3527832031243629,0.3435058593730887,-0.0180706568012,-0.0177837870902,-0.0021356976872,-0.00018941556706542968,5.2261071020507814e-05,0.000587092962109375,1
96,-0.0919301672579001,0.36231839824159023,-0.3248992796992864,-0.0678710937512742,-0.35546875,0.3433837890621815,-0.018314827232199998,-0.0180890001288,-0.0024714320297999997,-0.00018941556706542968,5.2261071020507814e-05,0.000587092962109375,1
97,-0.08802344036187564,0.36521792211009174,-0.3217555853975535,-0.0671386718756371,-0.3602294921865443,0.3450927734352701,-0.0185589976632,-0.017448052747599998,-0.0027461237646,-0.00018941556706542968,5.2261071020507814e-05,0.000587092962109375,1
98,-0.08204126480122323,0.3693077768297655,-0.31800146502038734,-0.04907226562691131,-0.38012695312436284,0.3256835937512742,-0.0188031680942,-0.0160135514656,-0.003112379411,-0.00018941556706542968,5.2261071020507814e-05,0.000587092962109375,1
99,-0.06696374069317022,0.3955255768501529,-0.2982236601172273,-0.04199218750254842,-0.3912353515647298,0.357421875,-0.0196577646024,-0.006307776835,-0.003844890704,-0.00019109181102294921,5.2682531274414064e-05,0.0005879569694091797,1
100,-0.058661946039755344,0.4275119033078491,-0.28519106336391437,0.12023925781345565,-0.6571044921865443,0.38647460937308864,-0.0211227871882,0.0040999877847999995,-0.004516359389,-0.00019109181102294921,5.2682531274414064e-05,0.0005879569694091797,1
101,0.10731290440876656,0.6185142229255861,-0.10343669881753313,0.03576660156472986,-0.3178710937512742,0.5161132812487258,-0.0274101757854,0.0639827859778,-0.0034481137536,-0.00019109181102294921,5.2682531274414064e-05,0.0005879569694091797,1
102,-0.40559760713047904,0.2336405811264016,-0.36018190697247704,-0.2789306640621815,-0.16845703124872577,0.25952148437308864,-0.0384588877864,0.0931611524776,-0.012604504914599999,-0.00019109181102294921,5.2682531274414064e-05,0.0005879569694091797,1
103,-0.08976315468399593,0.21129898669215083,-0.4760407764627931,-0.24206542968909278,-0.3182373046890927,0.19274902343527012,-0.034094341333,-0.0198897570572,-0.0157176779094,-0.0001906727500366211,5.3946912023925784e-05,0.000587092962109375,1
104,-0.0037541203771661565,0.3437614454892966,-0.3905811256269113,-0.16174316406218142,-0.3620605468756371,0.2958984375025484,-0.024998992779799997,-0.0223925039746,-0.0102543645166,-0.0001906727500366211,5.3946912023925784e-05,0.000587092962109375,1
105,-0.07892809180937818,0.3719020876554536,-0.32547918446992863,-0.11120605468909277,-0.3560791015647298,0.37695312499999994,-0.020451318503,-0.0121068245702,-0.0028376876762,-0.0001906727500366211,5.3946912023925784e-05,0.000587092962109375,1
106,-0.09061775119266055,0.3643633256014271,-0.30716640215086644,-0.07470703124872578,-0.3563232421865443,0.3760986328134556,-0.020451318503,-0.008322182890400001,0.0007943474844,-0.0001906727500366211,5.3946912023925784e-05,0.000587092962109375,1
107,-0.08710780124362895,0.36784275424057084,-0.314247344648318,-0.04406738281345566,-0.3604736328134557,0.3432617187512742,-0.0222215541276,-0.004903796857,0.0009469540036,-0.00018941556706542968,5.605421326904297e-05,0.000588388973059082,1
108,-0.08811500427115188,0.36924673422018345,-0.32346477841488275,-0.03466796875127421,-0.3568115234352701,0.3247070312487258,-0.0233508423708,-0.006765596393,0.0004586131418,-0.00018941556706542968,5.605421326904297e-05,0.000588388973059082,1
109,-0.09162495422018348,0.3642412403873598,-0.324655109266055,-0.03466796875127421,-0.3568115234352701,0.3094482421865443,-0.023320321066799998,-0.0097261628684,-2.9727720199999998e-05,-0.00018941556706542968,5.605421326904297e-05,0.000588388973059082,1
110,-0.08271273348623853,0.36625564644240566,-0.3157123672324159,-0.04040527343527013,-0.3588867187512742,0.3094482421865443,-0.022740416293399998,-0.008902087664,-0.0020441337756,-0.00018983462805175782,5.605421326904297e-05,0.0005896849840209961,1
111,-0.1157062629714577,0.36170797216615697,-0.3203516054230377,-0.0690917968756371,-0.35205078124872574,0.3347167968756371,-0.022526767166199998,-0.0031946038402,-0.0036617628808,-0.00018983462805175782,5.605421326904297e-05,0.0005896849840209961,1
112,-0.09400561591743119,0.3694909046534149,-0.3189476254434251,-0.08166503906218144,-0.359375,0.3389892578134556,-0.0221910328236,-0.0102450250342,-0.0037838480962,-0.00018983462805175782,5.605421326904297e-05,0.0005896849840209961,1
113,-0.07987425222731906,0.3808753509938838,-0.30869246734454636,-0.07336425781345565,-0.3719482421865443,0.3463134765647299,-0.022801458901,-0.0094514711336,-0.0044247954774,-0.00018983462805175782,5.605421326904297e-05,0.0005896849840209961,1
114,-0.09571480893476045,0.3722988646075433,-0.3130264924923547,-0.07604980468909275,-0.3572998046890928,0.3503417968756371,-0.0239307471442,-0.005575265542000001,-0.004302710261999999,-0.00018983462805175782,5.6475673522949215e-05,0.0005901169876708984,1
115,-0.09516542546890927,0.3605176413149847,-0.32566231229357795,-0.07788085937308868,-0.35205078124872574,0.3381347656269113,-0.0243275240946,-0.010733365896200001,-0.0038143694,-0.00018983462805175782,5.6475673522949215e-05,0.0005901169876708984,1
116,-0.08552069344546381,0.3665913807849133,-0.32022952020387363,-0.07141113281345565,-0.3603515625025484,0.3288574218756371,-0.024235960182999998,-0.0160135514656,-0.004058539831,-0.00018983462805175782,5.6475673522949215e-05,0.0005901169876708984,1
117,-0.08893907947502548,0.3713221828848114,-0.3169026980835882,-0.06420898437308868,-0.3604736328134557,0.3269042968756371,-0.0239002258404,-0.018058478825,-0.0043332315658000005,-0.00018983462805175782,5.6475673522949215e-05,0.0005901169876708984,1
118,-0.08487974606523956,0.37113905506116207,-0.29178366499999997,-0.05480957031090723,-0.3686523437512742,0.32861328124872574,-0.0240223110558,-0.0209274813888,-0.0040890611348,-0.00018983462805175782,5.8582974780273436e-05,0.0005892529803710937,1
119,0.09608106458205912,0.5582651690876657,-0.2094066658511723,-0.02514648437308868,-0.40625,0.3515625,-0.0241749175752,-0.015921987554,-0.0050657428588000005,-0.00018983462805175782,5.8582974780273436e-05,0.0005892529803710937,1
120,-0.11869735074923546,0.47366011476044845,-0.14659382248725789,0.224609375,-0.5639648437512742,0.3953857421865443,-0.0264945366694,0.0057786594976,-0.0065307654444,-0.00018983462805175782,5.8582974780273436e-05,0.0005892529803710937,1
121,-0.36469905994393476,0.18169332193679916,-0.4416432669979612,-0.03137207031090724,-0.23010253906218145,0.4721679687512742,-0.0455703515882,0.0982276889202,-0.014466304450799999,-0.00018983462805175782,5.8582974780273436e-05,0.0005892529803710937,1
122,-0.012269564153924566,0.24832132828746176,-0.4646868514220183,-0.2659912109378185,-0.1616210937512742,0.23095703124872577,-0.0355898852226,-0.041071541943,-0.0180372970036,-0.00019151087200927736,5.8582974780273436e-05,0.0005896849840209961,1
123,-0.030887559515800203,0.34193016725790004,-0.37986814796636087,-0.21960449218654435,-0.2989501953109072,0.16516113281345565,-0.026341930149999998,-0.027764253455599998,-0.008758820627000001,-0.00019151087200927736,5.8582974780273436e-05,0.0005896849840209961,1
124,-0.07346477841488278,0.36274569649847094,-0.32572335490316007,-0.1604003906269113,-0.3446044921865443,0.2667236328134556,-0.0217332132656,-0.023765962648599998,-0.0029597728916000003,-0.00019151087200927736,5.8582974780273436e-05,0.0005896849840209961,1
125,-0.08100354046890929,0.36714076425586134,-0.3054572091335372,-0.10009765624872578,-0.35522460937308864,0.3542480468756371,-0.020726010238,-0.0243153461184,-0.0015557929136000002,-0.00019151087200927736,5.8582974780273436e-05,0.0005896849840209961,1
126,-0.0915333903058104,0.37214625808868496,-0.3043889634964322,-0.05297851562691131,-0.3626708984352701,0.3693847656269113,-0.022465724558600002,-0.0236133561294,-0.0006401537976,-0.00018983462805175782,5.9425895275878905e-05,0.0005905489913208008,1
127,-0.08750457819571865,0.3754730802089704,-0.31116469295616717,-0.029296875,-0.3666992187512742,0.3460693359378185,-0.0233508423708,-0.0283136369254,-0.0017389207368,-0.00018983462805175782,5.9425895275878905e-05,0.0005905489913208008,1
128,-0.10288731534658513,0.3643938469062181,-0.3171773898165138,-0.01806640624872579,-0.3610839843730887,0.32543945312436284,-0.023778140625,-0.0288324990912,-0.0046384446046,-0.00018983462805175782,5.9425895275878905e-05,0.0005905489913208008,1
129,-0.10578683921508664,0.3546880722731906,-0.32621169576452597,-0.04699707031090723,-0.3481445312487258,0.3260498046890928,-0.023747619321,-0.0323119277324,-0.005950860671,-0.00018983462805175782,5.9425895275878905e-05,0.0005905489913208008,1
130,-0.09452447808358817,0.36100598217635066,-0.3232511292864424,-0.06774902343527013,-0.3503417968756371,0.3276367187512742,-0.0229540654204,-0.03237297034,-0.007354840649,-0.00019276805498046875,6.0690276025390624e-05,0.0005905489913208008,1
131,-0.0796606030988787,0.3753815162996942,-0.314705164204893,-0.06750488281345565,-0.3673095703109072,0.3345947265647298,-0.0229540654204,-0.028374679532999998,-0.008667256715400001,-0.00019276805498046875,6.0690276025390624e-05,0.0005905489913208008,1
132,-0.10322304968909275,0.3683616164067278,-0.31415578073394496,-0.06372070312436288,-0.3623046875025484,0.3540039062487258,-0.0236255341056,-0.0214158222506,-0.0084536075884,-0.00019276805498046875,6.0690276025390624e-05,0.0005905489913208008,1
133,-0.09885850323649338,0.359632523501529,-0.325173971432212,-0.07824707031090723,-0.3511962890621814,0.3500976562487258,-0.0242664814868,-0.027977902582799998,-0.0088503845386,-0.00019109181102294921,5.9425895275878905e-05,0.0005901169876708984,1
134,-0.08677206690112131,0.36677450860856264,-0.32303748016309886,-0.07714843750254842,-0.3575439453109072,0.3381347656269113,-0.0245106519178,-0.033807471622,-0.009613417135400001,-0.00019109181102294921,5.9425895275878905e-05,0.0005901169876708984,1
135,-0.08848125991845056,0.36775119033129455,-0.325692833598369,-0.07641601562691132,-0.3565673828134556,0.3350830078134557,-0.0243885667024,-0.034387376395399995,-0.009002991057999999,-0.00019109181102294921,5.9425895275878905e-05,0.0005901169876708984,1
136,-0.08616164082568807,0.3685142229255861,-0.3223660114780835,-0.0795898437512742,-0.3586425781243629,0.3360595703109072,-0.024571694525600003,-0.0338379929258,-0.0087282993232,-0.00019109181102294921,5.9425895275878905e-05,0.0005901169876708984,1
137,-0.08231595653924566,0.3702539372477064,-0.319924307166157,-0.08020019531090723,-0.3621826171865443,0.3345947265647298,-0.024419088006199997,-0.032403491644,-0.009002991057999999,-0.00019151087200927736,6.153319653320313e-05,0.0005914129986206055,1
138,-0.07032108411824668,0.3826150653160041,-0.31061530948521915,-0.06286621093781855,-0.3745117187512742,0.3314208984352701,-0.024815864956599997,-0.027764253455599998,-0.008056830638,-0.00019151087200927736,6.153319653320313e-05,0.0005914129986206055,1
139,-0.07804297399592253,0.39024539128440366,-0.30243560005096837,-0.04980468750254842,-0.3876953125025484,0.3547363281243629,-0.0256704614648,-0.0179058723056,-0.0079957880302,-0.00019151087200927736,6.153319653320313e-05,0.0005914129986206055,1
140,0.0014955438888888887,0.4835795385168195,-0.25991942375637106,0.06311035156472987,-0.5784912109378185,0.341796875,-0.0277153888242,-0.003713466006,-0.0096744597432,-0.00019151087200927736,6.153319653320313e-05,0.0005914129986206055,1
141,0.06247710902140672,0.5530765474311927,-0.10630570138124362,0.1203613281243629,-0.4641113281243629,0.5291748046890927,-0.036688652162,0.08171566352639999,-0.0090335123618,-0.00019109181102294921,6.195465677490235e-05,0.0005909809949707031,1
142,-0.4206446099388379,0.21401538273700305,-0.39964595287461774,-0.24353027343527014,-0.19396972656472986,0.3186035156269113,-0.0445631485604,0.0821429617806,-0.0145273470584,-0.00019109181102294921,6.195465677490235e-05,0.0005909809949707031,1
143,-0.07108411671253823,0.2311378342099898,-0.46859357831804277,-0.2619628906269113,-0.2817382812487258,0.16125488281345565,-0.037848461709,-0.032128799909,-0.0187392869926,-0.00019109181102294921,6.195465677490235e-05,0.0005909809949707031,1
144,-0.023013063119266056,0.3385117812232416,-0.3875900378440367,-0.1806640625025484,-0.3538818359378185,0.20690917968909275,-0.0286615492442,-0.029870223422599998,-0.011353131456,-0.00019109181102294921,6.195465677490235e-05,0.0005909809949707031,1
145,-0.08716884385321101,0.36240996215596327,-0.3250213649133537,-0.1076660156269113,-0.3544921875025484,0.3276367187512742,-0.0223131180392,-0.0219346844164,-0.005401477201400001,-0.00019109181102294921,6.364049777832032e-05,0.0005922770059204102,1
146,-0.10252105969928643,0.36408863386850154,-0.3060676352089704,-0.06738281249745158,-0.3602294921865443,0.3778076171865443,-0.0213364363154,-0.020256012703599998,-0.0032039433226,-0.00019109181102294921,6.364049777832032e-05,0.0005922770059204102,1
147,-0.1067024783282365,0.36830057380224257,-0.3009705774617737,-0.041015625,-0.3619384765647299,0.3624267578134556,-0.022465724558600002,-0.0195235014108,-0.0031429007150000003,-0.00019109181102294921,6.364049777832032e-05,0.0005922770059204102,1
148,-0.10786228787461773,0.3665913807849133,-0.31122573556574923,-0.03564453124872579,-0.3538818359378185,0.3217773437512742,-0.0238086619288,-0.0219041631126,-0.0054319985052,-0.00019109181102294921,6.364049777832032e-05,0.0005922770059204102,1
149,-0.11012086436289499,0.3572518617991845,-0.31473568550968395,-0.0534667968756371,-0.3464355468756371,0.27929687499999994,-0.024235960182999998,-0.0259329752234,-0.007171712825800001,-0.00019276805498046875,6.448341827392579e-05,0.0005922770059204102,1
150,-0.10548162617737002,0.35645830790010197,-0.31931388109072373,-0.07434082031090723,-0.3486328125025484,0.26171875,-0.022801458901,-0.025597240880800003,-0.0088503845386,-0.00019276805498046875,6.448341827392579e-05,0.0005922770059204102,1
151,-0.10804541569826706,0.3531620070795107,-0.3247161518756371,-0.0991210937512742,-0.34765625,0.2756347656269113,-0.020726010238,-0.0222093761514,-0.0103764497322,-0.00019276805498046875,6.448341827392579e-05,0.0005922770059204102,1
152,-0.0878403125382263,0.36634721035168194,-0.3165364424362895,-0.1069335937512742,-0.3564453125025484,0.3018798828134556,-0.018253784624400003,-0.023338664394399997,-0.0102848858206,-0.00019276805498046875,6.448341827392579e-05,0.0005922770059204102,1
153,-0.08857282383282365,0.3702844585524974,-0.3128433646687054,-0.10278320312436288,-0.3591308593730887,0.32080078124872574,-0.016330942480600002,-0.023155536571199998,-0.0013421437866,-0.0001919299330078125,6.616925927734376e-05,0.0005914129986206055,1
154,-0.08552069344546381,0.3717800024413863,-0.3140947381294597,-0.09777832031090723,-0.36328125,0.3227539062487258,-0.015720516403199998,-0.0221788548474,-0.0073243193452,-0.0001919299330078125,6.616925927734376e-05,0.0005914129986206055,1
155,-0.08411671346585117,0.37043706507135576,-0.3169026980835882,-0.09069824218654435,-0.3604736328134557,0.31567382812436284,-0.0155679098838,-0.018668904902400002,-0.0061339884941999994,-0.0001919299330078125,6.616925927734376e-05,0.0005914129986206055,1
156,-0.08927481381753312,0.3652484434148827,-0.3187339763149847,-0.0825195312487258,-0.35717773437308864,0.3177490234352701,-0.0152321755414,-0.017112318405,-0.005920339367,-0.0001919299330078125,6.616925927734376e-05,0.0005914129986206055,1
157,-0.09363936027522936,0.36317299475025483,-0.32206079843527013,-0.07739257812436288,-0.3538818359378185,0.3189697265647298,-0.0144691429446,-0.016410328416,-0.005493041113000001,-0.00019276805498046875,6.659071953125e-05,0.0005914129986206055,1
158,-0.0976681723853211,0.361738493470948,-0.3222744475637105,-0.07543945312436288,-0.3524169921865443,0.3256835937512742,-0.013889238171,-0.016593456239200003,-0.0055235624168,-0.00019276805498046875,6.659071953125e-05,0.0005914129986206055,1
159,-0.10139177145769622,0.3618910999898063,-0.3211146380173292,-0.07275390624872578,-0.3547363281243629,0.33203125,-0.013492461220799999,-0.017448052747599998,-0.0060729458864,-0.00019276805498046875,6.659071953125e-05,0.0005914129986206055,1
160,-0.10410816750254842,0.3679037968501529,-0.3151629837614679,-0.06762695312436288,-0.3615722656269113,0.3414306640621814,-0.0134619399168,-0.0182110853444,-0.0064697228368,-0.00019234899399414061,6.785510028076172e-05,0.0005922770059204102,1
161,-0.10514589183486237,0.3754730802089704,-0.3062812843374108,-0.06286621093781855,-0.3677978515647298,0.33740234375127415,-0.014011323386600001,-0.019218288372,-0.0073243193452,-0.00019234899399414061,6.785510028076172e-05,0.0005922770059204102,1
162,-0.10374191185524974,0.3770601880122324,-0.303778537420999,-0.059936523435270124,-0.3670654296890927,0.3332519531243629,-0.0146522707678,-0.0207443535656,-0.0085451715,-0.00019234899399414061,6.785510028076172e-05,0.0005922770059204102,1
163,-0.10273470882772681,0.3746490050050968,-0.30435844219164115,-0.06274414062691132,-0.3680419921865443,0.3211669921865443,-0.015323739453,-0.022880844836400002,-0.0094913319198,-0.00019234899399414061,6.785510028076172e-05,0.0005922770059204102,1
164,-0.0988890245412844,0.37339763154434247,-0.30887559516309887,-0.07006835937308868,-0.36596679687563705,0.3084716796890928,-0.015323739453,-0.0239490904718,-0.0103154071244,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
165,-0.09135026248216106,0.37602246367991843,-0.30823464778287457,-0.07543945312436288,-0.3695068359378185,0.3023681640621814,-0.0146827920716,-0.022880844836400002,-0.0110479184172,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
166,-0.08051519960754332,0.3861250152599388,-0.30445000610601425,-0.06945800781345565,-0.3803710937512742,0.3146972656269113,-0.014347057728999999,-0.017448052747599998,-0.0112005249366,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
167,-0.0718776706116208,0.3976010255147808,-0.2916310584811417,-0.06604003906218144,-0.3907470703109072,0.3297119140621814,-0.01459122816,-0.009115736791,-0.0113226101522,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
168,-0.07453302405198776,0.40565864974006116,-0.28958613112130477,-0.028076171875637105,-0.4803466796890927,0.3096923828134556,-0.01553738858,-0.0009360273538,-0.0114446953676,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
169,0.1885300940061162,0.6179037968501528,-0.1157062629714577,0.15686035156472986,-0.4190673828134556,0.4445800781243629,-0.0194746367792,0.0489968257776,-0.011261567544400001,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
170,-0.44301672567278283,0.2703882309836901,-0.31143938468909277,-0.2358398437512742,-0.17370605468909275,0.3276367187512742,-0.0297908374874,0.1006693932298,-0.0136422292462,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
171,-0.09830911976554535,0.2397753632059123,-0.44179587352191635,-0.2811279296890927,-0.2854003906269113,0.16052246093781855,-0.026525057973199997,-0.022880844836400002,-0.018891893511799998,-0.00019276805498046875,6.827656053466797e-05,0.0005935730168823242,1
172,-0.011903308511722731,0.3450738615545362,-0.3799902331804281,-0.1916503906269113,-0.35839843749745154,0.20690917968909275,-0.0177044011548,-0.0288324990912,-0.012024600141200001,-0.000193606176953125,6.95409412841797e-05,0.0005931410132324218,1
173,-0.08530704431702345,0.3769686240978593,-0.32953851788481137,-0.1125488281243629,-0.3669433593730887,0.3356933593730887,-0.0116001403808,-0.0181500427366,-0.0048520937316,-0.000193606176953125,6.95409412841797e-05,0.0005931410132324218,1
174,-0.08900012208460753,0.37727383714067275,-0.29694176535168193,-0.06164550781345565,-0.3726806640621814,0.4030761718756371,-0.0104403308338,-0.018058478825,-0.0017694420408,-0.000193606176953125,6.95409412841797e-05,0.0005931410132324218,1
175,-0.10474911488277268,0.382065681845056,-0.2913868880479103,-0.03674316406218144,-0.3724365234352701,0.38793945312436284,-0.0121800451542,-0.0175396166592,-0.0012811011788,-0.000193606176953125,6.95409412841797e-05,0.0005931410132324218,1
176,-0.10654987180937818,0.3805396166513761,-0.3037174948114169,-0.028076171875637105,-0.3677978515647298,0.3480224609378186,-0.0155679098838,-0.021263215731399998,-0.0034481137536,-0.000193606176953125,6.95409412841797e-05,0.0005935730168823242,1
177,-0.1061530948623853,0.37235990721712536,-0.3118972042507645,-0.04931640624872578,-0.3564453125025484,0.310546875,-0.0170939750774,-0.026757050428,-0.0050962641626,-0.000193606176953125,6.95409412841797e-05,0.0005935730168823242,1
178,-0.10456598705912334,0.36418019777777777,-0.3140031742150866,-0.07165527343527013,-0.35668945312436284,0.2935791015647298,-0.0172771029006,-0.027367476505399998,-0.007110670218,-0.000193606176953125,6.95409412841797e-05,0.0005935730168823242,1
179,-0.09898058845056065,0.3659504334046891,-0.31510194115698265,-0.08691406250254842,-0.3572998046890928,0.3046875,-0.0166361555194,-0.025047857411199997,-0.008667256715400001,-0.000193606176953125,6.95409412841797e-05,0.0005935730168823242,1
180,-0.09727139543323139,0.36680502991335373,-0.31772677328746174,-0.09045410156472986,-0.3641357421865443,0.3210449218756371,-0.015293218148999999,-0.0248036869802,-0.008667256715400001,-0.0001944442989379883,6.95409412841797e-05,0.0005935730168823242,1
181,-0.09113661335372068,0.37330606763506624,-0.3138200463914373,-0.08654785156472987,-0.3693847656269113,0.3341064453109072,-0.0145607068562,-0.0266960078202,-0.0084841288922,-0.0001944442989379883,6.95409412841797e-05,0.0005935730168823242,1
182,-0.09034305945463812,0.3754730802089704,-0.30850933952089704,-0.0803222656269113,-0.3687744140621814,0.3389892578134556,-0.0145607068562,-0.0276116469364,-0.0083315223728,-0.0001944442989379883,6.95409412841797e-05,0.0005935730168823242,1
183,-0.09217433768603465,0.3785862532059123,-0.3044194848012232,-0.07617187499999999,-0.3762207031243629,0.3343505859378185,-0.0148964411988,-0.0270622634666,-0.0077821389032,-0.000193606176953125,7.08053220336914e-05,0.0005931410132324218,1
184,-0.09470760590723751,0.3820962031498471,-0.3041142717635066,-0.07543945312436288,-0.37231445312436284,0.333984375,-0.0158426016188,-0.027459040417,-0.0076295323838,-0.000193606176953125,7.08053220336914e-05,0.0005931410132324218,1
185,-0.0965999267482161,0.3766939323649337,-0.3092418508103975,-0.07702636718654433,-0.3692626953109072,0.3393554687512742,-0.016330942480600002,-0.0280389451904,-0.008056830638,-0.000193606176953125,7.08053220336914e-05,0.0005931410132324218,1
